datacompleteness,side,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,firstblood,team kpm,ckpm,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,damagetochampions,dpm,damagetakenperminute,totalgold,earnedgold,earned gpm,goldspent,gspd
complete,Blue,DWG KIA,2297,1,15,8,49,15,8,0.0,0.3918,0.6008,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,3.0,75705.0,1977.4924,2369.0727,75134,50327.0,1314.5929,67255.0,0.116934
complete,Red,DWG KIA,1969,1,18,6,44,18,6,0.0,0.5485,0.7313,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,4.0,59557.0,1814.84,2044.2661,60357,38895.0,1185.2209,52385.0,-0.0464292
complete,Red,DWG KIA,2572,0,2,10,3,2,10,0.0,0.0467,0.2799,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,9.0,51615.0,1204.0824,1861.703,68312,40700.0,949.4557,66785.0,-0.0862937
complete,Blue,DWG KIA,1943,1,13,1,31,13,1,1.0,0.4014,0.4323,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,55881.0,1725.6099,2082.7072,58501,37304.0,1151.9506,53710.0,0.142829
complete,Red,DWG KIA,1989,0,11,18,23,11,18,0.0,0.3318,0.8748,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0,70803.0,2135.8371,2443.1373,56103,34437.0,1038.8235,55625.0,-0.0116175
complete,Blue,DWG KIA,1720,1,14,1,42,14,1,1.0,0.4884,0.5233,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,74222.0,2589.1395,2554.1512,53811,34889.0,1217.0581,45975.0,0.130568
complete,Red,DWG KIA,2217,1,13,5,36,13,5,0.0,0.3518,0.4871,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,3.0,82005.0,2219.3505,2897.5913,66254,42263.0,1143.7889,60150.0,0.121693
complete,Red,DWG KIA,1947,1,17,7,47,17,7,1.0,0.5239,0.7396,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,0.0,77214.0,2379.4761,2839.5686,68395,47158.0,1453.2512,59400.0,0.212085
complete,Blue,DWG KIA,2213,0,11,18,31,11,18,1.0,0.2982,0.7863,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,9.0,72188.0,1957.1984,2653.3122,61953,38002.0,1030.3299,60200.0,-0.0632967
complete,Blue,DWG KIA,1768,1,12,8,32,12,8,1.0,0.4072,0.6787,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,71646.0,2431.4253,2367.862,52226,32814.0,1113.5973,48150.0,0.0635788
complete,Blue,DWG KIA,1523,1,18,2,34,18,2,0.0,0.7091,0.7879,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,71328.0,2810.0328,2570.151,51903,34990.0,1378.4636,46075.0,0.294857
complete,Red,DWG KIA,1687,1,21,8,36,21,8,0.0,0.7469,1.0314,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,79811.0,2838.5655,3277.0599,59374,40789.0,1450.7054,51700.0,0.18836
complete,Red,DWG KIA,1751,1,21,6,47,21,6,1.0,0.7196,0.9252,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,84210.0,2885.5511,2948.6693,59862,40624.0,1392.0274,55285.0,0.15799
complete,Red,DWG KIA,2043,0,17,28,29,17,28,0.0,0.4993,1.3216,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0,87565.0,2571.6593,3408.1351,59197,36980.0,1086.0499,59210.0,0.00788436
complete,Red,DWG KIA,1553,0,7,17,17,7,17,0.0,0.2704,0.9272,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,52379.0,2023.6574,3139.9356,42798,25579.0,988.2421,43310.0,-0.0203405
complete,Blue,DWG KIA,2540,0,11,17,31,11,17,0.0,0.2598,0.6614,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,91184.0,2153.9528,2910.0709,67880,40594.0,958.9134,66400.0,-0.0627279
complete,Blue,DWG KIA,1567,1,15,2,39,15,2,0.0,0.5743,0.6509,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,60169.0,2303.8545,2869.4703,50199,32838.0,1257.358,41475.0,0.0510601
complete,Red,DWG KIA,1469,1,13,2,23,13,2,1.0,0.531,0.6127,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,42901.0,1752.2532,2127.9782,49795,33433.0,1365.5412,42550.0,0.176944
complete,Red,DWG KIA,2691,0,11,18,23,11,18,0.0,0.2453,0.6466,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,10.0,84423.0,1882.3411,3359.0858,72744,43918.0,979.2196,70075.0,-0.0505345
complete,Blue,Rogue,1655,1,15,8,43,15,8,0.0,0.5438,0.8338,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,56375.0,2043.8066,2619.7704,52795,34536.0,1252.0604,49025.0,0.211197
complete,Blue,Rogue,2050,1,16,8,43,16,8,0.0,0.4683,0.7024,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,9.0,3.0,76048.0,2225.7951,2888.3707,63271,40983.0,1199.5024,55535.0,0.0312729
complete,Blue,Rogue,1476,1,15,7,34,15,7,0.0,0.6098,0.8943,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,68629.0,2789.7967,2156.626,50856,34423.0,1399.3089,42710.0,0.164312
complete,Red,Rogue,1989,1,26,10,64,26,10,1.0,0.7843,1.086,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,1.0,93791.0,2829.2911,2564.9472,66470,44804.0,1351.5535,60460.0,0.147398
complete,Red,Rogue,1700,1,20,6,43,20,6,1.0,0.7059,0.9176,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,60136.0,2122.4471,2249.8941,57837,39119.0,1380.6706,49450.0,0.0889217
complete,Blue,Rogue,1750,1,20,4,44,20,4,1.0,0.6857,0.8229,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,54705.0,1875.6,2460.5143,57514,38286.0,1312.6629,46950.0,0.0161031
complete,Blue,Rogue,2164,1,12,8,26,12,8,1.0,0.3327,0.5545,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,7.0,74427.0,2063.5952,2253.9649,69796,46345.0,1284.9815,63650.0,0.0557126
complete,Blue,Rogue,1365,1,14,5,39,14,5,1.0,0.6154,0.8352,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,47967.0,2108.4396,2524.7473,47554,32253.0,1417.7143,39925.0,0.149828
complete,Red,Rogue,1496,1,18,4,45,18,4,1.0,0.7219,0.8824,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,2.0,61238.0,2456.0695,2357.9278,50587,33950.0,1361.631,45075.0,0.221319
complete,Red,Rogue,2143,0,11,25,18,11,25,0.0,0.308,1.0079,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,10.0,73633.0,2061.5866,2670.9099,60297,37060.0,1037.6108,57585.0,-0.127591
complete,Blue,Rogue,2152,0,12,19,28,12,19,1.0,0.3346,0.8643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,10.0,61870.0,1725.0,2715.0279,56859,33531.0,934.8792,52825.0,-0.115916
complete,Blue,Rogue,1697,1,18,10,47,18,10,1.0,0.6364,0.99,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,52783.0,1866.2227,1998.4207,57982,39295.0,1389.3341,49850.0,0.0672853
complete,Red,Rogue,1874,1,16,7,48,16,7,0.0,0.5123,0.7364,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,6.0,64146.0,2053.7673,2877.3746,57135,36642.0,1173.1697,51435.0,0.00980775
complete,Red,Rogue,1808,0,4,15,8,4,15,1.0,0.1327,0.6305,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,34926.0,1159.0487,2347.1018,47483,27663.0,918.0199,46475.0,-0.147484
complete,Red,Rogue,1775,1,16,6,33,16,6,1.0,0.5408,0.7437,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,2.0,73148.0,2472.6085,2632.6986,60026,40543.0,1370.4676,52325.0,0.10871
complete,Red,Rogue,2368,0,7,18,15,7,18,0.0,0.1774,0.6334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,9.0,64982.0,1646.5034,2351.8834,66374,40842.0,1034.848,63720.0,-0.118342
complete,Blue,Rogue,1976,1,17,7,39,17,7,1.0,0.5162,0.7287,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,70824.0,2150.5263,2208.6741,67672,46139.0,1400.9818,62358.0,0.218988
complete,Blue,Rogue,1612,1,23,7,43,23,7,1.0,0.8561,1.1166,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,77517.0,2885.2481,2499.4169,59034,41214.0,1534.0199,53816.0,0.264364
complete,Blue,Rogue,2279,1,27,9,73,27,9,0.0,0.7108,0.9478,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,9.0,3.0,102920.0,2709.6095,2419.8771,75981,51357.0,1352.093,68795.0,0.168975
complete,Red,Rogue,1870,1,19,6,41,19,6,0.0,0.6096,0.8021,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,3.0,78286.0,2511.8503,2166.0,62544,42092.0,1350.5455,54310.0,0.104672
complete,Red,Rogue,1410,0,6,16,13,6,16,1.0,0.2553,0.9362,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,36031.0,1533.234,2550.3404,38514,22754.0,968.2553,35735.0,-0.229143
complete,Blue,Rogue,1361,1,20,4,51,20,4,1.0,0.8817,1.058,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,55730.0,2456.8699,2398.1043,47917,32657.0,1439.6914,40716.0,0.214601
complete,Blue,Rogue,2635,0,16,15,29,16,15,1.0,0.3643,0.7059,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,10.0,87076.0,1982.7552,3541.2979,78646,50391.0,1147.4231,76583.0,0.045172
complete,Blue,Rogue,1954,0,10,19,17,10,19,0.0,0.3071,0.8905,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,9.0,63373.0,1945.9468,2774.217,53526,32217.0,989.2631,52243.0,-0.138765
complete,Red,Rogue,1936,1,22,11,49,22,11,1.0,0.6818,1.0227,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,3.0,77062.0,2388.2851,2868.9979,65347,44222.0,1370.5165,60900.0,0.0906282
complete,Red,Rogue,1393,1,26,2,60,26,2,1.0,1.1199,1.206,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,52083.0,2243.3453,2406.7193,51512,35925.0,1547.3798,48560.0,0.420135
complete,Red,Rogue,1405,1,14,6,26,14,6,1.0,0.5979,0.8541,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,41676.0,1779.758,2533.7509,46634,30925.0,1320.6406,40093.0,0.0672889
complete,Blue,Rogue,2040,0,8,17,20,8,17,0.0,0.2353,0.7353,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,49299.0,1449.9706,2207.9118,55223,33037.0,971.6765,55085.0,-0.0489662
complete,Blue,Rogue,1962,0,5,21,15,5,21,0.0,0.1529,0.7645,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,7.0,54768.0,1674.8624,2966.9113,55505,34115.0,1043.2722,53340.0,-0.0383395
complete,Red,Rogue,2324,0,15,26,37,15,26,1.0,0.3873,1.0585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,11.0,100026.0,2582.4269,2900.1893,66377,41294.0,1066.1102,62825.0,-0.0676663
complete,Blue,Rogue,2042,0,8,21,15,8,21,1.0,0.2351,0.8521,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,66168.0,1944.2116,3327.2674,57539,35333.0,1038.1881,57125.0,-0.11313
complete,Red,Rogue,1594,0,7,20,10,7,20,1.0,0.2635,1.0163,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,9.0,41763.0,1572.0075,3036.2108,42807,25170.0,947.4279,41650.0,-0.110576
complete,Red,Rogue,1808,1,7,9,18,7,9,0.0,0.2323,0.531,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,7.0,56461.0,1873.7058,2180.5752,58415,38595.0,1280.8075,48491.0,-0.127652
complete,Red,Rogue,2183,1,21,7,56,21,7,1.0,0.5772,0.7696,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,84220.0,2314.7962,2847.3202,72526,48881.0,1343.4998,66088.0,0.113193
complete,Blue,Rogue,2201,1,15,6,43,15,6,0.0,0.4089,0.5725,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,3.0,96380.0,2627.3512,3148.7051,67391,43563.0,1187.542,62548.0,0.103815
complete,Red,Rogue,1921,1,17,12,36,17,12,1.0,0.531,0.9058,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,4.0,73592.0,2298.5528,2800.1353,66007,45035.0,1406.6111,60158.0,0.0756126
complete,Blue,Rogue,1869,1,13,10,38,13,10,1.0,0.4173,0.7384,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,99480.0,3193.5795,3368.7319,58342,37900.0,1216.6934,50520.0,0.0158611
complete,Blue,Rogue,1794,1,15,5,43,15,5,1.0,0.5017,0.6689,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,63488.0,2123.3445,3243.01,59739,40062.0,1339.8662,52135.0,0.139574
complete,Red,Rogue,1672,1,16,3,55,16,3,0.0,0.5742,0.6818,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,76174.0,2733.5167,2817.8828,57835,39403.0,1413.9833,47758.0,0.246695
complete,Red,Rogue,2773,1,18,9,44,18,9,0.0,0.3895,0.5842,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,11.0,5.0,134786.0,2916.3938,2799.5528,85456,55793.0,1207.2052,78898.0,0.0772061
complete,Blue,Rogue,2301,0,5,17,11,5,17,0.0,0.1304,0.5737,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,9.0,73811.0,1924.6675,2940.1304,64013,39165.0,1021.2516,62558.0,-0.136533
complete,Blue,Rogue,2816,0,18,22,43,18,22,0.0,0.3835,0.8523,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,9.0,7.0,139712.0,2976.8182,3281.0795,83499,53398.0,1137.7415,84603.0,0.119168
complete,Red,Rogue,1891,0,6,18,15,6,18,0.0,0.1904,0.7615,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,10.0,45580.0,1446.2189,2591.2004,51707,31041.0,984.9075,50733.0,-0.141495
complete,Blue,Rogue,1997,1,11,3,21,11,3,1.0,0.3305,0.4206,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,57246.0,1719.9599,2163.335,64688,42941.0,1290.1652,53808.0,0.00648842
complete,Red,Rogue,1902,0,2,9,6,2,9,0.0,0.0631,0.347,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,41640.0,1313.5647,1937.571,49928,29150.0,919.5584,47600.0,-0.0461775
complete,Blue,Rogue,2020,1,23,6,71,23,6,0.0,0.6832,0.8614,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,2.0,84308.0,2504.198,2442.4455,66722,44740.0,1328.9109,62245.0,0.188931
complete,Blue,Rogue,1964,0,8,19,22,8,19,1.0,0.2444,0.8248,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,8.0,68033.0,2078.4012,2972.1385,53496,32085.0,980.1935,49990.0,-0.0863241
complete,Red,Rogue,2073,1,19,9,65,19,9,1.0,0.5499,0.8104,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,93981.0,2720.1447,2301.534,64528,42005.0,1215.7742,58525.0,0.0709483
complete,Blue,Rogue,2283,0,11,26,24,11,26,1.0,0.2891,0.9724,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,97390.0,2559.5269,4170.3811,62217,37552.0,986.912,59185.0,-0.0698708
complete,Red,Rogue,2184,1,23,10,49,23,10,1.0,0.6319,0.9066,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,4.0,87403.0,2401.1813,3099.3681,71105,47450.0,1303.5714,60800.0,0.0106651
complete,Red,Rogue,1786,0,6,12,13,6,12,0.0,0.2016,0.6047,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,48034.0,1613.6842,2488.6226,44718,25123.0,843.9978,42650.0,-0.0766629
complete,Blue,Rogue,1648,1,25,8,64,25,8,0.0,0.9102,1.2015,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,3.0,77181.0,2809.9879,2468.8107,56770,38582.0,1404.6845,51825.0,0.199236
complete,Red,Rogue,2654,1,20,16,42,20,16,1.0,0.4521,0.8139,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,8.0,4.0,123060.0,2782.0648,2608.101,77745,49296.0,1114.4537,68378.0,-0.0018556
complete,Red,Rogue,1748,0,5,14,15,5,14,0.0,0.1716,0.6522,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,9.0,52951.0,1817.54,2808.913,47312,28104.0,964.6682,45900.0,-0.150126
complete,Blue,Rogue,2307,0,9,12,25,9,12,1.0,0.2341,0.5462,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,7.0,68667.0,1785.8778,2846.9961,65158,40249.0,1046.788,60820.0,0.0160769
complete,Blue,Rogue,1547,0,8,17,23,8,17,0.0,0.3103,0.9696,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,52082.0,2019.9871,2968.7395,40647,23490.0,911.0537,36860.0,-0.214147
complete,Blue,Rogue,1666,0,6,22,15,6,22,1.0,0.2161,1.0084,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,54165.0,1950.7203,2951.7407,42810,24439.0,880.1561,40525.0,-0.255582
complete,Blue,Rogue,2226,1,16,9,37,16,9,0.0,0.4313,0.6739,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,3.0,93668.0,2524.7439,2981.0512,69732,45649.0,1230.4313,63525.0,0.0952381
complete,Blue,Rogue,2204,1,13,3,34,13,3,1.0,0.3539,0.4356,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,2.0,58161.0,1583.3303,3021.8875,68944,45085.0,1227.3593,63535.0,0.0697968
complete,Red,Rogue,1982,1,25,5,74,25,5,1.0,0.7568,0.9082,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,82201.0,2488.4258,2697.003,67809,46215.0,1399.0414,61785.0,0.250615
complete,Red,Rogue,1856,1,17,4,48,17,4,1.0,0.5496,0.6142,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,3.0,72831.0,2354.4504,3368.6961,61082,40773.0,1318.0927,55025.0,0.168473
complete,Red,Rogue,2610,1,19,7,59,19,7,1.0,0.4368,0.5977,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,11.0,6.0,111282.0,2558.2069,3350.9195,83801,55801.0,1282.7816,75625.0,0.0637899
complete,Blue,Rogue,1749,1,12,3,32,12,3,0.0,0.4117,0.5146,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,62732.0,2152.0412,2377.7702,57510,38292.0,1313.6192,52625.0,0.134888
complete,Blue,Rogue,2169,1,20,10,54,20,10,1.0,0.5533,0.8299,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,3.0,95340.0,2637.3444,2910.9267,67981,44479.0,1230.4011,60350.0,0.0477584
complete,Red,Rogue,2259,1,14,6,38,14,6,1.0,0.3718,0.5046,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,61340.0,1629.2165,2433.9973,69963,45543.0,1209.6414,60850.0,-0.0275527
complete,Blue,Rogue,2017,1,18,6,49,18,6,0.0,0.5354,0.7139,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,5.0,70768.0,2105.1463,2685.3049,64885,42934.0,1277.1641,58500.0,0.111285
complete,Blue,Rogue,1842,1,19,9,46,19,9,0.0,0.6189,0.9121,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,92403.0,3009.8697,2324.3322,62234,42068.0,1370.2932,53633.0,0.129709
complete,Red,Rogue,1815,0,4,20,10,4,20,0.0,0.1322,0.7934,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,43778.0,1447.2066,2739.7025,47572,27681.0,915.0744,45475.0,-0.203013
complete,Red,Rogue,1491,0,8,19,12,8,19,0.0,0.3219,1.0865,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,8.0,46723.0,1880.2012,2779.839,39406,22820.0,918.3099,37568.0,-0.203949
complete,Red,Rogue,1486,0,5,16,7,5,16,1.0,0.2019,0.8479,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,8.0,43013.0,1736.7295,2775.5047,39563,23028.0,929.7981,36466.0,-0.223684
complete,Red,Rogue,1759,0,6,13,8,6,13,1.0,0.2047,0.6481,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,10.0,52675.0,1796.7595,2970.631,46875,27555.0,939.909,45435.0,-0.0948687
complete,Blue,Rogue,1779,0,6,10,15,6,10,0.0,0.2024,0.5396,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,9.0,53552.0,1806.1383,2654.3002,48041,28517.0,961.7875,45620.0,-0.164093
complete,Blue,Rogue,1985,0,10,14,15,10,14,1.0,0.3023,0.7254,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,74281.0,2245.2695,3536.403,52262,30637.0,926.0554,52040.0,-0.0273869
complete,Red,G2 Esports,2512,1,27,17,62,27,17,0.0,0.6449,1.051,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,6.0,111253.0,2657.3169,3498.9411,80624,53624.0,1280.828,71175.0,0.0310616
complete,Blue,G2 Esports,2077,1,14,13,28,14,13,1.0,0.4044,0.78,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,68770.0,1986.6153,2316.6875,67260,44697.0,1291.1988,59625.0,0.109686
complete,Red,G2 Esports,1602,0,4,12,11,4,12,0.0,0.1498,0.5993,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,11.0,31783.0,1190.3745,2426.1423,41949,24231.0,907.5281,39585.0,-0.125821
complete,Blue,G2 Esports,1930,1,15,5,42,15,5,1.0,0.4663,0.6218,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,71918.0,2235.7927,2489.5959,61413,40349.0,1254.3731,54675.0,0.0801035
complete,Blue,G2 Esports,1793,0,6,15,14,6,15,0.0,0.2008,0.7027,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,42778.0,1431.5003,3047.1835,47182,27515.0,920.7474,43295.0,-0.142643
complete,Blue,G2 Esports,2132,1,27,16,68,27,16,1.0,0.7598,1.2101,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,85188.0,2397.4109,4177.8518,70559,47435.0,1334.9437,65900.0,-0.0317342
complete,Red,G2 Esports,2260,1,13,4,36,13,4,1.0,0.3451,0.4513,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,9.0,4.0,59634.0,1583.2035,2211.8496,67903,43473.0,1154.1504,61125.0,-0.00261417
complete,Blue,G2 Esports,1986,1,21,4,44,21,4,1.0,0.6344,0.7553,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,4.0,63181.0,1908.7915,2192.4773,64583,42948.0,1297.5227,61310.0,0.0728594
complete,Blue,G2 Esports,1496,0,4,18,5,4,18,0.0,0.1604,0.8824,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,32447.0,1301.3503,3138.4091,38639,22002.0,882.4332,36093.0,-0.221319
complete,Red,G2 Esports,1620,1,14,4,37,14,4,0.0,0.5185,0.6667,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,36350.0,1346.2963,2058.8889,52969,35067.0,1298.7778,47325.0,0.135364
complete,Red,G2 Esports,1853,1,20,12,45,20,12,1.0,0.6476,1.0362,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,8.0,2.0,59500.0,1926.6055,2355.5747,62596,42317.0,1370.2213,53925.0,0.0813833
complete,Red,G2 Esports,2434,0,5,18,12,5,18,0.0,0.1233,0.567,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,8.0,48626.0,1198.6689,2279.7781,70524,44319.0,1092.4979,70200.0,0.00321027
complete,Red,G2 Esports,1896,0,5,16,11,5,16,1.0,0.1582,0.6646,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,9.0,42721.0,1351.9304,2410.4747,48678,27961.0,884.8418,46075.0,-0.175392
complete,Blue,G2 Esports,2332,0,22,30,34,22,30,1.0,0.566,1.3379,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,11.0,10.0,93647.0,2409.4425,3781.1321,75559,50395.0,1296.6123,70985.0,-0.0294671
complete,Blue,G2 Esports,1859,1,11,4,18,11,4,0.0,0.355,0.4841,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,61194.0,1975.0619,2598.9779,58202,37862.0,1222.0118,51700.0,0.0534207
complete,Blue,G2 Esports,1601,1,18,6,47,18,6,1.0,0.6746,0.8994,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,58864.0,2206.0212,2476.9769,54174,36466.0,1366.6209,46000.0,0.146148
complete,Red,G2 Esports,2268,1,15,4,33,15,4,1.0,0.3968,0.5026,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,72982.0,1930.7407,2736.9841,72518,48006.0,1270.0,64810.0,0.0559918
